category,title,url,embedding,subtitle
Renewable Energy,Share of final energy use that comes from renewable sources,https://ourworldindata.org/grapher/share-of-final-energy-consumption-from-renewable-sources,"<iframe src=""https://ourworldindata.org/grapher/share-of-final-energy-consumption-from-renewable-sources?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Renewable energy includes solar, wind, geothermal, hydropower, bioenergy, and marine sources."
Renewable Energy,Share of primary energy consumption from hydroelectric power,https://ourworldindata.org/grapher/hydro-share-energy,"<iframe src=""https://ourworldindata.org/grapher/hydro-share-energy?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Measured as a percentage of the total primary energy using the substitution method.
Renewable Energy,Share of primary energy consumption from renewable sources,https://ourworldindata.org/grapher/renewable-share-energy,"<iframe src=""https://ourworldindata.org/grapher/renewable-share-energy?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Measured as a percentage of primary energy using the substitution method. Renewables include hydropower, solar, wind, geothermal, bioenergy, wave, and tidal, but not traditional biofuels, which can be a key energy source, especially in lower-income settings."
Renewable Energy,Share of primary energy consumption from solar,https://ourworldindata.org/grapher/solar-share-energy,"<iframe src=""https://ourworldindata.org/grapher/solar-share-energy?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Measured as a percentage of primary energy, using the substitution method."
Renewable Energy,Share of primary energy consumption from solar and wind,https://ourworldindata.org/grapher/share-of-primary-energy-from-solar-and-wind,"<iframe src=""https://ourworldindata.org/grapher/share-of-primary-energy-from-solar-and-wind?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Measured as a percentage of the total primary energy, using the substitution method."
Renewable Energy,Share of primary energy consumption from wind,https://ourworldindata.org/grapher/wind-share-energy,"<iframe src=""https://ourworldindata.org/grapher/wind-share-energy?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Measured as a percentage of primary energy using the substitution method.
Renewable Energy,Share of primary energy consumption that comes from nuclear and renewables,https://ourworldindata.org/grapher/primary-energy-share-nuclear-renewables,"<iframe src=""https://ourworldindata.org/grapher/primary-energy-share-nuclear-renewables?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Measured as a percentage of primary energy using the substitution method.
Renewable Energy,Share of the population with access to clean fuels for cooking,https://ourworldindata.org/grapher/access-to-clean-fuels-and-technologies-for-cooking,"<iframe src=""https://ourworldindata.org/grapher/access-to-clean-fuels-and-technologies-for-cooking?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Access to clean fuels or technologies such as natural gas, electricity, and clean cookstoves reduces exposure to indoor air pollutants, a leading cause of death in low-income households."
Renewable Energy,Solar (photovoltaic) panel prices,https://ourworldindata.org/grapher/solar-pv-prices,"<iframe src=""https://ourworldindata.org/grapher/solar-pv-prices?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","This data is expressed in US dollars per Watt, adjusted for inflation."
Renewable Energy,Solar (photovoltaic) panel prices vs. cumulative capacity,https://ourworldindata.org/grapher/solar-pv-prices-vs-cumulative-capacity,"<iframe src=""https://ourworldindata.org/grapher/solar-pv-prices-vs-cumulative-capacity?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","This represents the learning curve for solar panels. This data is expressed in US dollars per Watt, adjusted for inflation. Cumulative installed solar capacity is measured in megawatts."
Renewable Energy,Solar (photovoltaic) panels cumulative capacity,https://ourworldindata.org/grapher/solar-pv-cumulative-capacity,"<iframe src=""https://ourworldindata.org/grapher/solar-pv-cumulative-capacity?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Cumulative capacity of solar panels (photovoltaics) in gigawatts (GW).
Renewable Energy,Solar PV system costs,https://ourworldindata.org/grapher/solar-pv-system-costs,"<iframe src=""https://ourworldindata.org/grapher/solar-pv-system-costs?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Median residential solar photovoltaic (PV) costs in the United States, measured in real 2015 dollars. Installed non-module prices include hardware costs, such as inverters and racking equipment; and the wide assortment of soft costs, including such things as marketing and customer acquisition, system design, installation labor, permitting and inspection costs, and installer margins."
Renewable Energy,Solar and wind power generation,https://ourworldindata.org/grapher/solar-and-wind-power-generation,"<iframe src=""https://ourworldindata.org/grapher/solar-and-wind-power-generation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Electricity generation from solar and wind, measured in terawatt-hours."
Renewable Energy,Solar energy generation by region,https://ourworldindata.org/grapher/solar-energy-consumption-by-region,"<iframe src=""https://ourworldindata.org/grapher/solar-energy-consumption-by-region?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Solar energy generation is measured in terawatt-hours (TWh).
Renewable Energy,Solar energy generation vs. capacity,https://ourworldindata.org/grapher/solar-pv-energy-consumption-vs-solar-pv-capacity,"<iframe src=""https://ourworldindata.org/grapher/solar-pv-energy-consumption-vs-solar-pv-capacity?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Solar energy generation, measured in gigawatt-hours (GWh) versus installed solar capacity, measured in gigawatts (GW)."
Renewable Energy,Solar power generation,https://ourworldindata.org/grapher/solar-energy-consumption,"<iframe src=""https://ourworldindata.org/grapher/solar-energy-consumption?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Electricity generation from solar, measured in terawatt-hours (TWh) per year."
Renewable Energy,Wind energy generation by region,https://ourworldindata.org/grapher/wind-energy-consumption-by-region,"<iframe src=""https://ourworldindata.org/grapher/wind-energy-consumption-by-region?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Wind energy generation is measured in terawatt-hours (TWh). Figures include both onshore and offshore wind sources.
Renewable Energy,Wind energy generation vs. installed capacity,https://ourworldindata.org/grapher/wind-energy-consumption-vs-installed-wind-energy-capacity,"<iframe src=""https://ourworldindata.org/grapher/wind-energy-consumption-vs-installed-wind-energy-capacity?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Wind energy generation, measured in gigawatt-hours (GWh) versus cumulative installed wind energy capacity, measured in gigawatts (GW). Data includes energy from both onshore and offshore wind sources."
Renewable Energy,Wind power generation,https://ourworldindata.org/grapher/wind-generation,"<iframe src=""https://ourworldindata.org/grapher/wind-generation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Annual electricity generation from wind is measured in terawatt-hours (TWh) per year. This includes both onshore and offshore wind sources.
Soil,Distribution of soil lifespans,https://ourworldindata.org/grapher/soil-lifespans,"<iframe src=""https://ourworldindata.org/grapher/soil-lifespans?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Soil lifespans are measured by on how many years it would take to erode 30 centimeters of topsoil based on current erosion rates. Data is based on a global assessment of soil erosion from 240 studies across 38 countries.
Transport,Air passengers,https://ourworldindata.org/grapher/air-passengers-carried,"<iframe src=""https://ourworldindata.org/grapher/air-passengers-carried?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Domestic and international passengers of airlines registered in the country. Passengers counted each time they travel.
Transport,Annual deaths from road accidents,https://ourworldindata.org/grapher/road-deaths-by-type,"<iframe src=""https://ourworldindata.org/grapher/road-deaths-by-type?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Data source: IHME, Global Burden of Disease (2024)"
Transport,Average carbon intensity of new passenger vehicles,https://ourworldindata.org/grapher/carbon-new-passenger-vehicles,"<iframe src=""https://ourworldindata.org/grapher/carbon-new-passenger-vehicles?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Carbon intensity of newly registered passenger vehicles is measured in grams of carbon dioxide emitted per kilometer driven (grams CO₂ per km).
Transport,Aviation's share of global CO2 emissions,https://ourworldindata.org/grapher/aviation-share-co2,"<iframe src=""https://ourworldindata.org/grapher/aviation-share-co2?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Given as a share of carbon dioxide emissions from fossil fuels and land use change.
Transport,CO2 emissions from aviation,https://ourworldindata.org/grapher/co2-emissions-aviation,"<iframe src=""https://ourworldindata.org/grapher/co2-emissions-aviation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Aviation emissions include both domestic and international flights. International aviation emissions are here allocated to the country of departure of each flight.
Transport,CO2 emissions from domestic air travel,https://ourworldindata.org/grapher/co2-emissions-domestic-aviation,"<iframe src=""https://ourworldindata.org/grapher/co2-emissions-domestic-aviation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Domestic aviation represents flights which depart and arrive within the same country.
Transport,CO2 emissions from international aviation,https://ourworldindata.org/grapher/co2-international-aviation,"<iframe src=""https://ourworldindata.org/grapher/co2-international-aviation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",International aviation emissions are here allocated to the country of departure of each flight.
Transport,CO2 emissions from transport,https://ourworldindata.org/grapher/co2-emissions-transport,"<iframe src=""https://ourworldindata.org/grapher/co2-emissions-transport?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Emissions are measured in tonnes. Domestic aviation and shipping emissions are included at the national level. International aviation and shipping emissions are included only at the global level.
Transport,Carbon footprint of travel per kilometer,https://ourworldindata.org/grapher/carbon-footprint-travel-mode,"<iframe src=""https://ourworldindata.org/grapher/carbon-footprint-travel-mode?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",The carbon footprint of travel is measured in grams of carbon dioxide-equivalents per passenger kilometer. This includes the impact of increased warming from aviation emissions at altitude.
Transport,Death rate due to road traffic injuries,https://ourworldindata.org/grapher/death-rate-road-traffic-injuries,"<iframe src=""https://ourworldindata.org/grapher/death-rate-road-traffic-injuries?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Death rate from road traffic incidents, including vehicle drivers or passengers, motorcyclists, cyclists and pedestrians, measured as the number of deaths per 100,000 people."
Transport,Death rate from road accidents for 15- to 49-year olds,https://ourworldindata.org/grapher/death-rate-from-road-accidents-for-15--to-49-year-olds,"<iframe src=""https://ourworldindata.org/grapher/death-rate-from-road-accidents-for-15--to-49-year-olds?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The annual number of deaths from road injuries per 100,000 individuals aged 15-49."
Transport,Death rate from road injuries,https://ourworldindata.org/grapher/death-rates-road-incidents,"<iframe src=""https://ourworldindata.org/grapher/death-rates-road-incidents?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The annual number of deaths from road injuries per 100,000 people. Deaths include those from drivers and passengers, motorcyclists, cyclists and pedestrians."
Transport,Death rate from road injuries,https://ourworldindata.org/grapher/death-rate-from-road-accidents,"<iframe src=""https://ourworldindata.org/grapher/death-rate-from-road-accidents?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Estimated annual number of deaths from road injuries per 100,000 people. Deaths include those from drivers and passengers, motorcyclists, cyclists, and pedestrians."
Transport,Death rate from road injuries,https://ourworldindata.org/grapher/death-rate-from-road-accidents-ghe,"<iframe src=""https://ourworldindata.org/grapher/death-rate-from-road-accidents-ghe?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The annual number of deaths from road injuries per 100,000 people. Deaths include those from drivers and passengers, motorcyclists, cyclists and pedestrians."
Transport,"Deaths from road incidents, by age",https://ourworldindata.org/grapher/road-incident-deaths-by-age,"<iframe src=""https://ourworldindata.org/grapher/road-incident-deaths-by-age?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Estimated annual number of deaths from road incidents by age group across both sexes
Transport,Deaths from road injuries,https://ourworldindata.org/grapher/number-of-deaths-from-road-injuries,"<iframe src=""https://ourworldindata.org/grapher/number-of-deaths-from-road-injuries?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Annual number of deaths from road injuries. Road injuries include deaths of drivers, passengers, pedestrians and cyclists."
Transport,Deaths from road injuries,https://ourworldindata.org/grapher/deaths-from-road-injuries,"<iframe src=""https://ourworldindata.org/grapher/deaths-from-road-injuries?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Annual number of deaths from road injuries. Road injuries include deaths of drivers, passengers, pedestrians and cyclists."
Transport,Electric car stocks,https://ourworldindata.org/grapher/electric-car-stocks,"<iframe src=""https://ourworldindata.org/grapher/electric-car-stocks?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Car stocks represent the number of cars that are in use. It is the balance of cumulative sales over time and the number of cars that have been retired or taken off the road. Electric cars include fully battery-electric vehicles and plug-in hybrids.
Transport,Energy intensity of transport per passenger-kilometer,https://ourworldindata.org/grapher/energy-intensity-transport,"<iframe src=""https://ourworldindata.org/grapher/energy-intensity-transport?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Energy intensity is measured as kilowatt-hours of energy needed per passenger kilometer. This is based on data from the US.
Transport,Fuel economy of new passenger vehicles,https://ourworldindata.org/grapher/fuel-efficiency-new-vehicles,"<iframe src=""https://ourworldindata.org/grapher/fuel-efficiency-new-vehicles?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Fuel economy is measured in liters per 100 kilometers traveled. This is shown as the average for new passenger vehicle registrations.
Transport,Global airline passenger capacity and traffic,https://ourworldindata.org/grapher/airline-capacity-and-traffic,"<iframe src=""https://ourworldindata.org/grapher/airline-capacity-and-traffic?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Available kilometers measure carrying capacity: the number of seats available multiplied by the number of kilometers flown. Passenger-seat kilometers measure the actual number of kilometers flown by paying customers.
Transport,Global airline passengers per year,https://ourworldindata.org/grapher/number-airline-passengers,"<iframe src=""https://ourworldindata.org/grapher/number-airline-passengers?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",This represents the total rather than unique passenger activity: this means a person who makes multiple trips is counted multiple times.
Transport,Global aviation accidents by flight phase,https://ourworldindata.org/grapher/aviation-accidents-by-flight-phase,"<iframe src=""https://ourworldindata.org/grapher/aviation-accidents-by-flight-phase?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",The global number of aviation accidents by the common phase of flight in which the accident occurred. Figures include corporate jet and military transport accidents.
Transport,"Global aviation demand, energy efficiency and CO2 emissions",https://ourworldindata.org/grapher/aviation-demand-efficiency,"<iframe src=""https://ourworldindata.org/grapher/aviation-demand-efficiency?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: Bergero et al. (2023). Pathways to net-zero emissions from aviation.
Transport,Global aviation fatalities by flight phase,https://ourworldindata.org/grapher/aviation-fatalities-by-flight-phase,"<iframe src=""https://ourworldindata.org/grapher/aviation-fatalities-by-flight-phase?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Global number of aviation fatalities, differentiated by the common flight phase in which the accident occurred. Figures include corporate jet and military transport accidents."
Transport,New passenger vehicle registrations by type,https://ourworldindata.org/grapher/new-vehicles-type-area,"<iframe src=""https://ourworldindata.org/grapher/new-vehicles-type-area?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: International Council on Clean Transport (ICCT) and European Environment Agency
Transport,New passenger vehicles by type,https://ourworldindata.org/grapher/new-vehicles-type-share,"<iframe src=""https://ourworldindata.org/grapher/new-vehicles-type-share?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: International Council on Clean Transport (ICCT) and European Environment Agency
Transport,Number of air travel trips per capita,https://ourworldindata.org/grapher/air-trips-per-capita,"<iframe src=""https://ourworldindata.org/grapher/air-trips-per-capita?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: Airbus (2019)
Transport,Number of air travel trips vs. GDP per capita,https://ourworldindata.org/grapher/number-air-trips-vs-gdp,"<iframe src=""https://ourworldindata.org/grapher/number-air-trips-vs-gdp?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: Airbus (2019); World Bank (2023)
Transport,"Number of new cars sold, by type",https://ourworldindata.org/grapher/car-sales,"<iframe src=""https://ourworldindata.org/grapher/car-sales?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Electric cars include fully battery-electric and plug-in hybrids.
Transport,Number of new electric cars sold,https://ourworldindata.org/grapher/electric-car-sales,"<iframe src=""https://ourworldindata.org/grapher/electric-car-sales?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Electric cars include fully battery-electric and plug-in hybrids.
Transport,Number of new passenger vehicles by type,https://ourworldindata.org/grapher/new-passenger-vehicles-type,"<iframe src=""https://ourworldindata.org/grapher/new-passenger-vehicles-type?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: International Council on Clean Transport (ICCT) and European Environment Agency
Transport,Number of reported road incidents,https://ourworldindata.org/grapher/number-of-reported-road-incidents,"<iframe src=""https://ourworldindata.org/grapher/number-of-reported-road-incidents?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Total number of road incidents reported to the police. This is differentiated by those with any form of casualty, and those with material damage only."
Transport,Participation time in travel per day,https://ourworldindata.org/grapher/participation-time-in-travel,"<iframe src=""https://ourworldindata.org/grapher/participation-time-in-travel?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Average minutes spent on travel, per day, by individuals who took part in travel activities. Estimates come from time use surveys and include both weekdays and weekends."
Transport,Passenger-kilometers by air,https://ourworldindata.org/grapher/air-passenger-kilometers,"<iframe src=""https://ourworldindata.org/grapher/air-passenger-kilometers?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The number of passengers transported by air, multiplied by the kilometers traveled. This is measured in passenger-kilometers."
Transport,Passenger-kilometers by rail,https://ourworldindata.org/grapher/railways-passengers-carried-passenger-km,"<iframe src=""https://ourworldindata.org/grapher/railways-passengers-carried-passenger-km?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The number of passengers transported by rail, multiplied by the kilometers traveled. This is measured in passenger-kilometers."
Transport,Per capita CO2 emissions from aviation,https://ourworldindata.org/grapher/per-capita-co2-aviation,"<iframe src=""https://ourworldindata.org/grapher/per-capita-co2-aviation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Aviation emissions include both domestic and international flights. International aviation emissions are allocated to the country of departure of each flight.
Transport,"Per capita CO2 emissions from commercial aviation, tourism-adjusted",https://ourworldindata.org/grapher/per-capita-co2-aviation-adjusted,"<iframe src=""https://ourworldindata.org/grapher/per-capita-co2-aviation-adjusted?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","This includes both domestic and international flights. International aviation emissions are allocated to the country of departure, and then adjusted for tourism."
Transport,Per capita CO2 emissions from domestic aviation,https://ourworldindata.org/grapher/per-capita-co2-domestic-aviation,"<iframe src=""https://ourworldindata.org/grapher/per-capita-co2-domestic-aviation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Domestic aviation represents flights which depart and arrive within the same country.
Transport,Per capita CO2 emissions from domestic aviation vs. GDP per capita,https://ourworldindata.org/grapher/per-capita-co2-domestic-aviation-vs-gdp,"<iframe src=""https://ourworldindata.org/grapher/per-capita-co2-domestic-aviation-vs-gdp?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Domestic aviation represents flights which depart and arrive within the same country.
Transport,Per capita CO2 emissions from domestic aviation vs. land area,https://ourworldindata.org/grapher/per-capita-co2-domestic-aviation-vs-land-area,"<iframe src=""https://ourworldindata.org/grapher/per-capita-co2-domestic-aviation-vs-land-area?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Domestic aviation represents flights which depart and arrive within the same country.
Transport,Per capita CO2 emissions from international aviation,https://ourworldindata.org/grapher/per-capita-co2-international-aviation,"<iframe src=""https://ourworldindata.org/grapher/per-capita-co2-international-aviation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",International aviation emissions are here allocated to the country of departure of each flight.
Transport,"Per capita CO2 emissions from international passenger flights, tourism-adjusted",https://ourworldindata.org/grapher/per-capita-co2-international-flights-adjusted,"<iframe src=""https://ourworldindata.org/grapher/per-capita-co2-international-flights-adjusted?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","International aviation emissions are allocated to the country of departure, then adjusted for tourism."
Transport,Per capita CO2 emissions from transport,https://ourworldindata.org/grapher/per-capita-co2-transport,"<iframe src=""https://ourworldindata.org/grapher/per-capita-co2-transport?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Emissions are measured in tonnes per person. International aviation and shipping emissions are not included.
Transport,Per capita domestic aviation passenger kilometers,https://ourworldindata.org/grapher/per-capita-domestic-aviation-km,"<iframe src=""https://ourworldindata.org/grapher/per-capita-domestic-aviation-km?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Revenue Passenger Kilometers (RPK) measures the number of kilometers traveled by paying passengers. It is calculated as the number of revenue passengers multiplied by the total distance traveled.
Transport,Per capita international aviation passenger kilometers,https://ourworldindata.org/grapher/per-capita-international-aviation-km,"<iframe src=""https://ourworldindata.org/grapher/per-capita-international-aviation-km?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Revenue Passenger Kilometers (RPK) measures the number of kilometers traveled by paying passengers. It is calculated as the number of revenue passengers multiplied by the total distance traveled. International RPKs are allocated to the country of departure.
Transport,Per capita passenger kilometers from air travel,https://ourworldindata.org/grapher/per-capita-km-aviation,"<iframe src=""https://ourworldindata.org/grapher/per-capita-km-aviation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Revenue Passenger Kilometers (RPK) measures the number of kilometers traveled by paying passengers. Both domestic and international air travel are included here. International flights are allocated to the country of departure.
Transport,"Registered vehicles per 1,000 people",https://ourworldindata.org/grapher/registered-vehicles-per-1000-people,"<iframe src=""https://ourworldindata.org/grapher/registered-vehicles-per-1000-people?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Total number of registered vehicles (i.e., vehicles reported to a government agency and given some form of registration) per 1,000 people in each country."
Transport,Road accident deaths,https://ourworldindata.org/grapher/road-deaths-over-the-long-term,"<iframe src=""https://ourworldindata.org/grapher/road-deaths-over-the-long-term?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Annual number of reported deaths from any type of road accident, based on the underlying cause listed on death certificates. Road accidents include events that involve vehicles, pedestrians and cyclists."
Transport,Road incident death rate vs. GDP per capita,https://ourworldindata.org/grapher/road-death-rate-vs-gdp-per-capita,"<iframe src=""https://ourworldindata.org/grapher/road-death-rate-vs-gdp-per-capita?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Road incident death rate, measured per 100,000 individuals versus gross domestic product (GDP) per capita, measured in constant international-$. Road incident deaths include those from motor vehicle (drivers and passengers), motorcyclists, cyclists and pedestrians."
Transport,"Road mortality rate, IHME vs. WHO data",https://ourworldindata.org/grapher/road-mortality-rate-comparison,"<iframe src=""https://ourworldindata.org/grapher/road-mortality-rate-comparison?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Mortality rate from road injuries is measured per 100,000 people. Also shown is the line of parity (along which estimates are the same)."
Transport,Share of airline seats filled by passengers,https://ourworldindata.org/grapher/airline-passenger-load-factor,"<iframe src=""https://ourworldindata.org/grapher/airline-passenger-load-factor?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: International Civil Aviation Organization via Airlines for America (2023)
Transport,Share of cars currently in use that are electric,https://ourworldindata.org/grapher/share-car-stocks-electric,"<iframe src=""https://ourworldindata.org/grapher/share-car-stocks-electric?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Electric cars include fully battery-electric and plug-in hybrids.
Transport,Share of global CO2 emissions from aviation,https://ourworldindata.org/grapher/share-co2-emissions-aviation,"<iframe src=""https://ourworldindata.org/grapher/share-co2-emissions-aviation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Aviation emissions include both domestic and international flights. International aviation emissions are allocated to the country of departure of each flight.
